Semana,Id,Tipo,Consigna,Enunciado,Respuesta,También se acepta,Opciones,OK (sí/no),Corrección,Comentario
9,s:r15-21:c,cloze,"Completá con su (sola o articulada) y lo que sigue, según la traducción.",‘Il ponte ___’ è un film piuttosto vecchio. (El puente sobre el río Kwai),sul fiume Kwai,,,,,
9,s:r15-21:d,cloze,"Completá con su (sola o articulada) y lo que sigue, según la traducción.",È un film ___ in Giappone. (Es una película sobre la guerra en Japón.),sulla guerra,,,,,
9,s:r15-21:f,cloze,"Completá con su (sola o articulada) y lo que sigue, según la traducción.",Il viaggio costa ___ due milioni. (El viaje cuesta alrededor de dos millones.),sui,,,,,
9,s:r15-22:a,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",Arrivo ___. (Llego entre las cinco y las seis.),fra le cinque e le sei,tra le cinque e le sei,,,,
9,s:r15-22:b,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",Arrivo ___. (Llego dentro de una semana.),fra una settimana,tra una settimana,,,,
9,s:r15-22:d,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.","___ preferisco Luciano. (De todos mis primos, prefiero a Luciano.)",Fra i miei cugini,Tra i miei cugini,,,,
9,s:r15-22:e,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",L'incrocio si trova ___. (El cruce está a dos kilómetros.),fra due chilometri,tra due chilometri,,,,
9,s:r15-22:f,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",La nuova casa si trova ___ e Livorno. (La casa nueva está entre Génova y Livorno.),fra Genova,tra Genova,,,,
9,s:r15-22:g,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",Si vede la casa ___. (Se ve la casa entre los árboles.),fra gli alberi,tra gli alberi,,,,
9,s:r15-22:h,cloze,"Completá con fra (o tra) y lo que sigue, según la traducción.",___ c'è un'intesa speciale. (Entre ellos hay un entendimiento especial.),Fra di loro,Tra di loro | Fra loro | Tra loro,,,,
9,s:r17-01b:e,translate,"Traducí al italiano, con los números en letras.",el vigésimo aniversario,il ventesimo anniversario,,,,,
9,s:r17-01b:g,translate,"Traducí al italiano, con los números en letras.",el siglo VIII d. C.,l'ottavo secolo d.C.,l'ottavo secolo dopo Cristo | l'VIII secolo d.C. | l'ottavo secolo d. C. | l'VIII secolo dopo Cristo,,,,
9,s:r18-01b:g,translate,"Traducí al italiano usando al menos una vez cada verbo: alzarsi, bere, dire, essere, fare, fare colazione, riuscire a, sentire, uscire.",No puedo abrir la ventana.,Non riesco ad aprire la finestra.,Non riesco a aprire la finestra.,,,,
9,s:r18-01c:b,cloze,Respondé con el presente de los verbos dados (también podés usar stare + gerundio).,"Posso parlarti un attimo? – No, mi dispiace, ___ un rapporto. (leggere)",sto leggendo,leggo,,,,
9,s:r18-02:b,cloze,Pasá el verbo a la persona indicada y escribí su infinitivo.,Vado raramente all'estero. (io → noi): ___ raramente all'estero. (infinitivo: ___),Andiamo | andare,,,,,
9,s:r18-02b:d,translate,Traducí al italiano.,"Sé que tienen que llegar alrededor de las once, pero suelen llegar tarde. (fare tardi)","So che devono arrivare verso le undici, ma di solito fanno tardi.","So che devono arrivare verso le undici ma di solito fanno tardi. | So che dovrebbero arrivare verso le undici, ma di solito fanno tardi. | So che dovrebbero arrivare verso le undici ma di solito fanno tardi. | So che devono arrivare intorno alle undici, ma di solito fanno tardi. | So che devono arrivare intorno alle undici ma di solito fanno tardi. | So che dovrebbero arrivare intorno alle undici, ma di solito fanno tardi. | So che dovrebbero arrivare intorno alle undici ma di solito fanno tardi. | So che devono arrivare verso le undici, ma fanno sempre tardi. | So che devono arrivare verso le undici ma fanno sempre tardi.",,,,
10,d08-001,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",i bambini (los chicos) → ___,loro,essi,,,,
10,d08-002,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",Marco e Giulia → ___,loro,essi,,,,
10,d08-003,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",tu e gli altri (vos y los demás) → ___,voi,,,,,
10,d08-004,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",il signor Rossi (el señor Rossi) → ___,lui,egli,,,,
10,d08-005,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).","(le hablás a él, de usted) Dottor Bianchi → ___",Lei,,,,,
10,d08-006,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",(les hablás a ellos) Signori e signore (señoras y señores) → ___,voi,Loro,,,,
10,d08-007,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",la gatta (la gata) → ___,lei,essa,,,,
10,d08-008,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",io ed un gruppo di amici (yo y un grupo de amigos) → ___,noi,,,,,
10,d08-009,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",(les hablás) Ragazzi (chicos) → ___,voi,,,,,
10,d08-010,cloze,"Escribí el pronombre personal sujeto que reemplaza a las palabras (hablando de ellos, salvo que diga que les hablás).",(le hablás) Mamma (mamá) → ___,tu,,,,,
10,d08-011,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",l’albero (el árbol) → ___,lo,,,,,
10,d08-012,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",i fiori (las flores) → ___,li,,,,,
10,d08-013,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",le ragazze (las chicas) → ___,le,,,,,
10,d08-014,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",te e me (a vos y a mí) → ___,ci,,,,,
10,d08-015,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",gli studenti (los estudiantes) → ___,li,,,,,
10,d08-016,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",i gatti e le gatte (los gatos y las gatas) → ___,li,,,,,
10,d08-017,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.","signori e signore (señoras y señores, hablando de ellos) → ___",li,,,,,
10,d08-018,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",il museo (el museo) → ___,lo,,,,,
10,d08-019,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",Giovanni → ___,lo,,,,,
10,d08-020,cloze,"Escribí el pronombre de objeto directo (lo, la, li, le, ci, vi…) que reemplaza a las palabras.",la mamma (la mamá) → ___,la,,,,,
10,d08-021,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a ellos → ___,gli,loro,,,,
10,d08-022,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,para mí → ___,mi,,,,,
10,d08-023,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a ella → ___,le,,,,,
10,d08-024,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a nosotros → ___,ci,,,,,
10,d08-025,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,para ellos → ___,gli,loro,,,,
10,d08-026,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a ustedes → ___,vi,,,,,
10,d08-027,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,para vos y para mí → ___,ci,,,,,
10,d08-028,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a él → ___,gli,,,,,
10,d08-029,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,a vos → ___,ti,,,,,
10,d08-030,cloze,Escribí en italiano el pronombre de objeto indirecto (una sola palabra).,para él y para ella → ___,gli,loro,,,,
10,s:r07-01e:a,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Ti vedo più tardi. → Preferisco ___ più tardi.,vederti,,,,,
10,s:r07-01e:b,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Mi diverto al mare. → Ho intenzione di ___ al mare.,divertirmi,,,,,
10,s:r07-01e:c,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Ci vediamo giovedì. → Non so se ___ giovedì.,ci vediamo,ci vedremo,,,,
10,s:r07-01e:d,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Ci vediamo giovedì. → È importante ___ giovedì.,vederci,che ci vediamo,,,,
10,s:r07-01e:e,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Edda ci va domani. → So che Edda ___ domani.,ci va,,,,,
10,s:r07-01e:f,cloze,"Reescribí las oraciones empezando con la frase dada, cambiando el verbo y ubicando bien los pronombres.",Ci va domani. → È meglio ___ domani.,andarci,,,,,
10,s:r07-01f:a,cloze,Completá con pronombres tónicos (los que van después de preposición).,"C'è una lettera per ___ (mí) e una fattura per ___ (usted), dottore.",me | Lei,,,,,
10,s:r07-01f:b,cloze,Completá con pronombres tónicos (los que van después de preposición).,Esci con ___ (ellos) stasera o solo con ___ (ella)?,loro | lei,,,,,
10,s:r07-01f:c,cloze,Completá con pronombres tónicos (los que van después de preposición).,"Vuoi venire da ___ (a mi casa) o devi andare da ___ (a su casa, de él)?",me | lui,,,,,
10,s:r07-01f:d,cloze,Completá con pronombres tónicos (los que van después de preposición).,"Secondo ___ (nosotros) è pericoloso farlo, e secondo ___ (ustedes)?",noi | voi,,,,,
10,s:r07-02:a,cloze,"Enfatizá, contrastá y contradecí: completá con el pronombre sujeto adecuado.",Javier e Fiona di dove sono? – ___ (él) è spagnolo e ___ (ella) è scozzese.,Lui | lei,,,,,
10,s:r07-02:b,cloze,"Enfatizá, contrastá y contradecí: completá con el pronombre sujeto adecuado.","Venite anche ___ (ustedes)? – No, ___ (nosotros) non veniamo, viene solo Marco.",voi | noi,,,,,
10,s:r07-02:d,cloze,"Enfatizá, contrastá y contradecí: completá con el pronombre sujeto adecuado.","È un bel giardino, lo cura ___ (usted), signora, o suo marito? – Lo curiamo ___ (nosotros) due.",Lei | noi,,,,,
10,s:r07-02c:a,cloze,Reemplazá el sustantivo por el pronombre de objeto directo correcto.,"I pantaloni bianchi sono bellissimi, perché non ___ compri?",li,,,,,
10,s:r07-02c:b,cloze,Reemplazá el sustantivo por el pronombre de objeto directo correcto.,"Quella macchina costa poco, ho intenzione di comprar___.",la,,,,,
10,s:r07-02c:c,cloze,Reemplazá el sustantivo por el pronombre de objeto directo correcto.,"Conosce mio figlio? – No, non ___ conosco.",lo,,,,,
10,s:r07-02c:d,cloze,Reemplazá el sustantivo por el pronombre de objeto directo correcto.,"Conoscete le mie cugine? – Certo, ___ conosciamo da molto tempo.",le,,,,,
10,s:r07-02f:c,cloze,Reemplazá los sustantivos por pronombres y ubicalos correctamente (con el gerundio van pegados).,"È caduto, lasciando cadere i bicchieri. → È caduto, ___ cadere.",lasciandoli,,,,,
10,s:r07-02f:d,cloze,Reemplazá los sustantivos por pronombres y ubicalos correctamente (con el gerundio van pegados).,Sto leggendo un racconto a mio figlio. → ___ un racconto. (reemplazá «a mio figlio»),Gli sto leggendo,Sto leggendogli,,,,
10,s:r07-02g:a,cloze,"Uní las dos oraciones con «o» (a y b) o con «e anche» (c y d), usando pronombres tónicos.",Mi porti al cinema? Lo porti al cinema? → Porti al cinema ___? (¿Me llevás a mí o a él al cine?),me o lui,,,,,
10,s:r07-02g:b,cloze,"Uní las dos oraciones con «o» (a y b) o con «e anche» (c y d), usando pronombres tónicos.",Le vuoi telefonare? Gli vuoi telefonare? → Vuoi telefonare ___? (¿Querés llamarla a ella o llamarlo a él?),a lei o a lui,,,,,
10,s:r07-03:a,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,"Mina ed Elena, siete voi? – No, ___. (somos nosotras, Marta e Ida)","siamo noi, Marta e Ida",,,,,
10,s:r07-03:b,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,"Sei tu, Dario? – No, ___. (soy yo, Giuseppe)","sono io, Giuseppe",,,,,
10,s:r07-03:c,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,Chi è che vuole una caramella? – ___. (Yo no),Io no,Non io,,,,
10,s:r07-03:d,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,"Noi andiamo al cinema, ___? (¿y ustedes dos?)",e voi due,,,,,
10,s:r07-03:e,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,Chi è che viene domani? – ___. (Yo y mi hermana),Io e mia sorella,Mia sorella e io,,,,
10,s:r07-03:f,cloze,Aclarar las cosas: completá en italiano la parte que está en castellano.,"Chi è che fa quel rumore? Sei tu? – No, ___. (son ellos, los vecinos)","sono loro, i vicini",,,,,
10,s:r07-03c:a,cloze,Poné el pronombre que corresponde a la persona indicada.,"Angelo, ___ posso aiutare? (vos)",ti,,,,,
10,s:r07-03c:b,cloze,Poné el pronombre que corresponde a la persona indicada.,"Arriveder___, signore, ___ richiamerò più tardi. (usted)",La | La,,,,,
10,s:r07-03c:c,cloze,Poné el pronombre que corresponde a la persona indicada.,"Ragazzi, ___ ringrazio per la bella serata. (ustedes)",vi,,,,,
10,s:r07-03c:d,cloze,Poné el pronombre que corresponde a la persona indicada.,"___ accompagno io, Signora Rossi. (usted)",La,,,,,
10,s:r07-03f:a,cloze,"En estas órdenes, reemplazá los sustantivos por pronombres y ubicalos correctamente.","Gianna, manda la lettera. → Gianna, ___.",mandala,,,,,
10,s:r07-03f:c,cloze,"En estas órdenes, reemplazá los sustantivos por pronombres y ubicalos correctamente.","Ragazzi, parlate di questo oggi. → Ragazzi, ___ oggi.",parlatene,,,,,
10,s:r07-03f:d,cloze,"En estas órdenes, reemplazá los sustantivos por pronombres y ubicalos correctamente.","Signore, parli a nostro figlio domani. → Signore, ___ domani.",gli parli,,,,,
10,s:r07-03g:a,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.","Eduardo è proprio noioso, parla sempre di ___. (sí mismo)",sé,,sé | lui | lei | loro,,,
10,s:r07-03g:b,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.","Angela è veramente innamorata, parla sempre di ___. (él)",lui,,sé | lui | lei | loro,,,
10,s:r07-03g:c,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.","Sono piuttosto antipatici, parlano sempre male di ___. (ella)",lei,,sé | lui | lei | loro,,,
10,s:r07-03g:d,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.","Ida è abbastanza egoista, pensa solo a ___. (sí misma)",sé,,sé | lui | lei | loro,,,
10,s:r07-03g:e,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.",I miei figli vogliono sempre fare tutto da ___. (ellos mismos),sé,,sé | lui | lei | loro,,,
10,s:r07-03g:f,choice,"Elegí el pronombre adecuado: sé, lui, lei o loro.","Amalia vizia i figli, fa proprio tutto per ___. (ellos)",loro,,sé | lui | lei | loro,,,
10,s:r07-04b:c,cloze,Reemplazá la frase por uno o dos pronombres.,"Tu dici che sono tutti disonesti? – Certo, è ovvio che ___ sono!",lo,,,,,
10,s:r07-04b:d,cloze,Reemplazá la frase por uno o dos pronombres.,Hai la chiave? – Sì ___ ho.,ce l',,,,,
10,s:r07-04e:a,cloze,Da lo mismo: reescribí cada oración cambiando la posición del pronombre.,Mi sai dire se la cena è pronta? → ___ se la cena è pronta?,Sai dirmi,,,,,
10,s:r07-04e:b,cloze,Da lo mismo: reescribí cada oración cambiando la posición del pronombre.,Mi voglio lavare le mani. → ___ le mani.,Voglio lavarmi,,,,,
10,s:r07-04e:c,cloze,Da lo mismo: reescribí cada oración cambiando la posición del pronombre.,Lo devo finire stasera. → ___ stasera.,Devo finirlo,,,,,
10,s:r07-04e:d,cloze,Da lo mismo: reescribí cada oración cambiando la posición del pronombre.,Non li posso aiutare. → ___.,Non posso aiutarli,,,,,
